message,label
Đã nhận được hàng. Đúng hàng chính hãng và dùng có hiệu quả. Mình không thấy thông tin đổ bao nhiêu là đủ. Bình 43 lít đổ 1/2 chai không biết có đúng không. Mỗi chai đó dùng một lần hay để đó 5000km tiếp đổ có được không.,positive
Được ,positive
Máy chạy êm  làm lạnh nhanh làm chồng mình bất ngờ lun.,positive
Giao hàng nhanh chỉ trong 1 ngày kể từ lúc mua trên lazada  đơn vị bán rất nhiệt tình hỗ trợ khách hàng. Sản phẩm tốt  đúng như mô tả. A+++,positive
Very good,positive
Mì hơi chua chua ngọt ngọt ăn rất ngon,positive
Dùng rất phù hợp đi công tác ngắn ngày,positive
Trong các nhãn hiệu điện thoại của Trung Quốc  tôi thích Meizu nhất vì phong cách thiết kế.,positive
hàng tốt.sim tang khong du dung duoc.khong co song.,positive
hàng này là hàng chính hãng đầy đủ tiếng việt nhé. đang sử dụng thấy quá ngon trong tầm giá 2t,positive
nguyen seal  full box  cách đóng gói lazada rất kỹ lưỡng  thời gian giao hàng nhanh mình đặt mua thứ 7 thứ 2 đã nhận được rồi.sản phẩm gia công khá tốt hiệu năng ổn  giao diện đẹp mượt mà. Đặt biệt pin rất ok.Lần sau mình sẽ mua sp Meizu nữa,positive
Sử dụng tốt  pin lâu  nhân viên lazada nhiệt tình và nhanh chóng đổi lại dùm sim 3G hết hạn. Thanks,positive
Sản phẩm tốt đúng như quảng cáo máy chạy ít hao pin so với một số sản phẩm khác có dung lượng pin cao hơn vì mình đã dùng một số sản phẩm cao cấp hơn sau này lâu thì không dám nói trước.giao hàng nhanh chóng trong một ngày nhân viên giao hàng nhiệt tình.giá sản phẩm nói chung là bình thường so với thị trường không rẻ hơn.,positive
Mình vừa mới nhận hàng từ Lazada ngày hôm qua  chất lượng sản phẩm thì không có gì đề bàn: thiết kết đẹp  màn hình sắc nét  pin sử dụng thấy khá lâu.  Bên cạnh đó  mình rất hài lòng về cách gói hàng  giao hàng ở Lazada. Sản phẩm được gói rất kỹ  bảo vệ an toàn; hàng giao nhanh.  ,positive
Sản phẩm dùng tốt và rất tiện ích giá hợp lý.Mong Lazada có thêm những chương trình khuyến mãi hơn cho sản phẩm này.,positive
Máy được nhiều kiểu may mà lại nhỏ gọn   thích lắm,positive
Rất tiện dụng  may được nhiều loại vải  chắc chắn,positive
Nhỏ gọn  may được nhiều loại vải rất tốt,positive
pha ra được rất nhiều ly  trà cũng rất thơm.,positive
Green latte rất ngon  giá sản phẩm rẻ làm được rất nhiều ly.,positive
Ok hài lòng về sản phẩm và dịch vụ cskh lazada,positive
Nhỏ gọn  tiện lợi,positive
dùng dẽ dàng    vệ sinh sạch    nói chung đúng là hàng 3m sài đáng đồng tiền bác gạo  ,positive
Tot rat hai long,positive
Mùi nhẹ nhàng   mẫu mã đẹp ,positive
SẢN PHẨM ĐẸP NHƯ MÔ TẢ  HÀNG GIAO NHANH  RẤT ƯNG Ý,positive
Mới nhận được máy  máy đẹp. Giao hàng nhanh  nhân viên tổng đài hỗ trợ tư vấn rất tốt.,positive
Good!!,positive
Chất lượng và giá cả tốt  dịch vụ đóng gói và giao hàng đảm bảo.,positive
Rat tot  k phai nghi,positive
Quá tuyệt vời  chất lượng  camera sắc nét  cấm chắc tay,positive
Đúng chuẩn  giao hàng nhanh..  ,positive
Rất mềm,positive
hàng đạt tiêu chuẩn,positive
Đóng gói kĩ  mật ong có mùi vị thơm ngon hơn các loại khác,positive
Chai được gói cẩn thận. Mùi vị thơm ngon,positive
Mật ong nguyên chất  vị thơm ngon hương tràm  ,positive
Máy sử dụng ổ cắm điện 3 chấu  mua biết bao nhiêu cái rồi và vẫn rất hài lòng với sản phẩm  không có gì để phàn nàn!,positive
Sản phẩm có xuất xứ Trung Quốc  nhưng sử dụng tốt  mình đã sử dụng hơn 5 tháng và đã mua dùm thêm 4 cái dùm người quen cũng tại gian hàng này! Chất lượng phục vụ và sản phẩm tốt!,positive
Máy sử dụng tốt giá phải chăng.Chuyển từ Hà Nội về Sóc Trăng chỉ mất 40h rất nhanh!,positive
Hàng y hình. Chất lượng khá tốt. Da bóng  mềm...nói chung là mình hài lòng với sản phẩm và cách phục vụ!!!,positive
Sản phẩm này chắc chắn và dễ dùng nữa :D,positive
Chất lượng và giá cả phù hợp,positive
Sản phẩm này đã tạo được niềm tin lớn của tôi với Lazada - Một chiếc máy may gia đình đa năng đáng giá  chất lượng  hiệu quả và đẹp nữa. Tôi mới dùng nên chưa thể đánh giá được về độ bền nhưng tôi rất hài lòng với món đồ đáng yêu này. Thật sự Lazada đã lấy được cảm tình của tôi. Tôi sẽ ưu tiên tìm chọn sản phâm trên Lazada mỗi khi có nhu cầu mua sắm và có lẽ tôi sẽ giới thiệu sự tin tưởng này cho các bạn của tôi nữa.,positive
Máy thùa khuyết được 1 bước thì rất tiện   máy sử dụng được nhiều chân vịt khác nhau tuy mình chưa tìm hiểu được các chức năng của từng chân vịt nhưng sd máy rất ưng ý   may  thử máy chạy dc 3-4 lớp vải bò chập lại . có chỉnh thưa mau zigzag và mũi may thẳng . Máy may túi ví da cũng ko thấy yếu như máy Toptek trước mình mua đã phải thanh lý.,positive
Mình mới mua thêm 2 chiếc nữa cho mẹ và chị mình  máy dùng nhỏ gọn tiện lợi! Tuyệt vời,positive
Rất hài lòng với số tiền đã bỏ ra cho 1 sản phẩm chất lượng :D,positive
 Tôi đã nhận dc máy vào ngày 28/7 .Máy dễ sử dụng   đã may thử hết các đường may   đều   đẹp ; may được vải mỏng ( nhưng phải dùng kim và chỉ phù hợp )   dạ   nỉ   jean   ... . Có sách hướng dẫn tiếng việt đi kèm   rõ ràng   dễ hiểu   người mới bắt đầu học may cũng có thể làm được . Nhưng mà các nút vặn điều chỉnh hơi cứng .Mới may xong cái ví nhỏ nhỏ .,positive
Vợ mình rủ tai anh đi mua máy may cho em về để em may quần áo cho con và cho anh . Mình đàn ông biết gì may vá đâu lại chẳng biết để chọn máy gì mà đi xem nên lên mạng thấy Lazada bán máy Brother Chính Hãng nên đặt cho vợ máy này về nhận tại nhà  hôm nhận máy cô ấy mừng lắm bảo đi tiệm mua 1 đống vải về may cho 2 bố con 1 đóng quần đùi &quot; Mỗi ngày diện 1 mầu haha&quot; thấy vợ hăng say may vá vui lắm . Hạnh phức đôi khi rất giản đơn được làm điều mình thích sống vì người mình yêu cả gia đình hạnh phúc. Cảm ơn Lazada đã giao cho mình 1 máy tốt may khỏe và rất dễ sử dụng nhé,positive
Rấttuyệt  mình cực kỳ hài lòng với may may dòng này  rất êm  tiện dụng và bền,positive
Từ nhỏ bản thân mình đã rất thích thêu thùa may vá nên đối với các loại máy may mình rất quan tâm. Vừa rồi nhân sinh nhật 18 tuổi của mình mẹ có mua cho mình chiếc máy khâu này. Mình vui đến phát khóc. Không chỉ có thiết kế trang nhã lạ mắt mà công dụng của nó rất hữu ích. Nó có thể may với 27 loại đường may khác nhau. Khi họat động máy chạy rất êm. Sử dụng dễ dàng  dễ di chuyển. Nói chung mình rất hài lòng,positive
Máy chạy êm  khá khoẻ,positive
Mình muốn mua máy để về dùng trong gia đình.Sau khi cân nhắc mình đã chọn máy này. Máy chạy khoẻ  nhiều chức năng  bộ phụ kiện tặng kèm theo máy cũng nhiều nữa,positive
San phàm rát tot,positive
Mật ngọt thanh  không tạp chất  nói chung là tốt,positive
good,positive
minh moi nhan dc bao da  hang hang ray dép  thanks,positive
Rất tốt và sử dụng thuận tiện lắm.,positive
Hàng chuẩn. Giao hàng nhanh. Rất ấn tượng !,positive
 hướng dẫn cũng kỹ ghê,positive
Sản phẩm tạo bọt tốt rửa sạch giảm mụn đầu đen ,positive
sản phẩm dùng kèm mouse rửa mặt quá tuyệt! Da rất sạch  tạo bọt tốt nên ít hao! sản phẩm thương hiệu uy tín nên dùng rất yên tâm! Trước giờ ít quan tâm &quot;nhan sắc&quot;  giờ bắt đầu để ý  may mắn chọn đúng VICHY nên dùng rất hài lòng!,positive
Chất lượng sản phẩm VICHY rất tốt ngay lần sử dụng đầu tiên. Chỉ cần một lượng rất nhỏ có thể tạo bọt dùng cho cả khuôn mặt  bọt rất mịn như kem  không làm khô ráp da mặt cũng như da tay. Nhân viên giao hàng cũng rất tận tình và thân thiện. Một like cho Lazada. Hy vọng sau này sẽ sử dụng dịch vụ và sản phẩm trên Lazada.,positive
Xài thấy da ít đổ dầu hơn   giá thành tương đối ổn . So với loại gel màu xanh thì loại này có vẻ ổn hơn ,positive
Mình rất thích dùng sản phẩm của vichy  sữa rửa mặt dùng rất thích. Giá giảm còn rẻ hơn ở hiệu thuốc nhiều,positive
Tuyệt vời,positive
Tuyet,positive
Giá tốt  giao hàng đúng hẹn ! Hàng khuyến mại nhưng ko bị cận date !,positive
Mình rất thích uống cái anh này nhưng giá hơi max.  Mua trên Lazada rẻ hơn mua ngoài siêu thị. Mà lazada đóng gói rất cẩn thận. Hôm nay làm thêm 2 thùng nữa.  ,positive
Mới lắp vào sử dụng thấy tốt nhưng chưa biết có bền bỉ lâu dài hay không ,positive
hài lòng tuyệt đối...,positive
Rất tốt,positive
Khi nhìn thì muốn mua liền cho nên tôi đã mua hai hộp. Một lớn và một nhỏ. ko biết mùi vị nó ra sao nữa nhưng cảm thấy rất hài lòng,positive
Tốt,positive
Xe đạt chất lượng mong muốn  cảm thấy hài lòng về sản phẩm  CH bán xe cần nhiệt tình hơn với khách hàng là OK,positive
Nen mua xe máy này  tiết kiệm rat nhiều khoảng sau này sản pham tot nên mua ,positive
Theo mình: mỹ phẩm trước hết phải phù hợp loại da  đạt hiệu quả sử dụng theo mong muốn của khách và quan trọng là an toàn cho sức khỏe người dùng  không hiệu quả cấp tốc  không lâu sau thì ngồi &quot;khóc&quot;.  Mình chọn VICHY trước tiên vì thương hiệu uy tín  lâu năm  được đánh giá và kiểm chứng lâu năm.  Sản phẩm này mình dùng chưa được 1 tháng  dùng mỗi tối sau khi rửa sửa mặt VICHY  đã thấy có hiệu quả  da bầu mắt bớt thâm  sáng lên 1 tý. Mình không nôn nóng trắng nhanh mà hại da đâu ah!  Đã dùng VICHY cả bộ dưỡng da nên cảm thấy rất an tâm.   Mua ngay đợt Lazada giảm giá nên rất hài lòng!,positive
hàng đẹp và giao hàng nhanh chóng.,positive
cấu hình cao pin khoẻ giâ tốt nhờ Lazada,positive
Tot,positive
Tôi  rất  hài  lòng  về  sản  phẩm ,positive
tuyet voi,positive
chạy nhanh,positive
Nặng đâm  chạy ngon. Phù hợp vơi người cao to,positive
Khăn màu sắc dễ sử dụng  dày  mềm. Xái rất hài lòng,positive
Hàng y như hình  chất lượng không có j phải bàn  ship nhanh trong ngày,positive
Khăn to  sợi vải dày dặn  dùng thích lắm. Mình rất ưng ý.,positive
Rất hài lòng,positive
Hổ trợ giao hang nhanh  nhân viên giao hang thân thiện. Rất hài lòng  Khăn rất mịn  Nhà mình có 3 thành viên thôi mà ku Pin thì dung khan hoạt hình của Athena rồi  giờ mua 4 khan về 2 vợ chồng mình dung hai cái  hai cái kia tang ông bà nội. Phải nói là tuyệt vời  lần đầu tiên ông bà nội thích sản phẩm của con dâu mua. ,positive
Bộ màu này tôi rất thích  sản phẩm thì xài quá tốt.,positive
Khăn gia đình mình xài ko có gì chê hết. Khăn quá mịn  thấm nước quá trời tốt,positive
Tả thấm tốt  mặc cho bé thấy thông thoáng. ,positive
Chất lượng rất tốt  vải nhẹ mát  đường may sắc xảo  giá cả hợp lý,positive
Mặc thoáng mát  thoải mái. Chất lượng đảm bảo.,positive
Tủ lạnh dùng bền  giá thì hơi đắt một chút nhưng mà tiết kiện điện  mình thấy khá đáng đồng tiền bát gạo mình bỏ ra.,positive
sản phẩm tốt  vận chuyển hàng nhanh chóng,positive
TÔI QUÁ HÀI LÒNG VỚI SẢN PHẨM NÀY  ,positive
sản phẩm đẹp  thái độ bán hàng tốt,positive
giày da bóng đẹp  bền,positive
chất lượng rất đảm bảo  mẫu mã đẹp,positive
giày đẹp  rất đảm bảo về chất lượng,positive
Ở tỉnh nhưng nhận được hàng rất nhanh.  Sản phẩm dùng tốt. ,positive
Máy dùng tốt mà  mình hài lòng,positive
Máy dùng nhanh và mượt  bên lazada giao hàng rất tận tình,positive
mua máy để học tiếng anh  nghe âm rất to và rõ ràng ,positive
đa năng và hữu ích  sản phẩm giá rẻ nhưng rất tốt,positive
Rất chắc chắn gọn nhẹ và tiện dụng,positive
Ok may chay ok voi một số loại vải nhẹ vải dầy máy ko kéo đc vải thung thì phải kéo phụ mạnh vào chút mới chạy dc nói chung hài lòng vs sản phẩm này,positive
 hông may được vải thun hic,positive
Luc thu hang thi toc do chay cung oh dinh. Co van de nho oh thiet bi di kem &quot;con chuot&quot;,positive
Da của mình đã cải thiện rõ rệt,positive
Sản phẩm uống hiệu quả đó. mình thử rồi  đang đặt thêm để dành uống  Khoảng độ mười máy ngày là thấy có cải thiện rồi&gt;\,positive
Vừa rồi có chị bạn giới thiệu dùng thử uống xong một hộp thấy khác hẳn  da dẻ mịn màng trắng lên đi đâu người ta cũng tưởng mới căng da mặt  đã thế đi ra nắng da còn ít bắt nắng hơn bình thường nữa chứ quá hài lòng,positive
Hàng nhau thai cừu này uống hiệu quả ghê mới mua cho mẹ sử dụng thử mà thấy da không còn nhăn nhiều giảm rất rõ rệt  nhìn mẹ trẻ ra rất vui,positive
mẹ của tôi nám rất nhiều ở da mặt mẹ rất mệt mỏi  nhưng dùng thử sản phẩm này vết nám mẹ tôi giảm hẳn luôn  hiện nay bà đã tự tin nhiều hơn trước. Cảm ơn sản phẩm rất nhiều.  ,positive
